pr_url,is_this_proj_first,number_of_created_pr_in_this_proj_before_pr,closed_at,body,title,commit_add_line_sum,commit_delete_line_sum,commit_total_line_sum,commit_file_change,commit_add_line_max,commit_delete_line_max,commit_total_line_max,commit_add_line_min,commit_delete_line_min,commit_total_line_min,login,before_pr_project_commits_in_month,issue_created_in_project_by_pr_author,issue_created_in_project_by_pr_author_in_month,issue_joined_in_project_by_pr_author,issue_joined_in_project_by_pr_author_in_month,before_pr_user_followers,before_pr_user_commits_proj,before_pr_project_issues,before_pr_project_issues_in_month,before_pr_project_issues_comment,before_pr_project_issues_comment_in_month,merge,github_merge,comment_merge,commit_merge,pr_commit_count,before_pr_project_prs,before_pr_project_prs_in_month,before_pr_project_commits,before_pr_user_commits,contain_test_file,contain_doc_file,before_pr_user_issues,bot_user,whether_pr_created_before_commit,commit_message,before_pr_merge_cnt,before_pr_closed_cnt,before_pr_merge_ratio,before_pr_project_comments_in_prs,code_patch_diff,before_pr_user_projects,number_of_merged_pr_in_this_proj_before_pr,number_of_closed_pr_in_this_proj_before_pr,ratio_of_merged_pr_in_this_proj_before_pr,before_pr_project_comments_in_prs_in_month,before_pr_user_pulls,check_pr_desc_mean,check_pr_desc_medium,pr_desc_len
https://api.github.com/repos/moby/moby/pulls/33511,0,329,2017-06-04T04:17:05Z,`ConvertKVStringsToMap` should probably move elsewhere 👼. I'll do that once my ✈️ lands 🛬 .<nl><nl>Signed-off-by: Vincent Demeester <vincent@sbr.pm>,Remove some more `opts` from runconfig (not used anymore),0.0,289.0,289.0,3.0,0.0,289.0,289.0,0.0,289.0,289.0,vdemeester,522,26,0,606,13,303.0,412,14203,185,89556,1211,1,1,0,1,1.0,13429,227,38400,11019,0.0,0.0,272,0,True,Remove some more `opts` from runconfig (not used anymore)<nl><nl>Signed-off-by: Vincent Demeester <vincent@sbr.pm>,10731,13288,0.8075707405177603,108993,"package opts<nl><nl>import (<nl>	""strings""<nl>)<nl><nl>// ConvertKVStringsToMap converts [""key=value""] to {""key"":""value""}<nl>func ConvertKVStringsToMap(values []string) map[string]string {<nl>	result := make(map[string]string, len(values))",180,290,327,0.8868501529051988,1338,28,False,False,18
https://api.github.com/repos/storybookjs/storybook/pulls/14600,0,2,2021-05-10T12:34:00Z,Issue: #14455 <nl><nl>## What I did<nl><nl>Initial start to setting up lit framework<nl>,Lit: Initial lit2 support,692.0,82.0,774.0,31.0,514.0,82.0,596.0,178.0,0.0,178.0,brion-fuller,583,1,1,2,1,1.0,12,6511,111,37099,720,1,1,0,1,2.0,6888,135,35627,35,0.0,0.0,23,0,False,"feat(lit): add initial kitchen sink for lit;feat(lit): add lit package, setup eslint configs, initial render works",5523,6821,0.8097053218003225,17374,,27,1,2,0.5,164,1,False,False,12
https://api.github.com/repos/atom/atom/pulls/8151,0,59,2015-07-30T04:19:15Z,This now hides deprecation-cop's status bar view unless the window is in dev mode. https://github.com/atom/deprecation-cop/pull/64,:arrow_up: deprecation-cop@0.54.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,mnquintana,354,22,1,828,203,151.0,174,6135,506,24642,2056,1,1,0,1,1.0,1935,112,24510,1927,0.0,0.0,353,0,False,:arrow_up: deprecation-cop@0.54.0,1598,1883,0.8486457780138078,5697,,64,52,53,0.981132075471698,341,2,False,False,15
https://api.github.com/repos/pallets/flask/pulls/3419,1,0,2019-11-19T05:45:57Z,fixes #3358,Issue 3358 fix,7.0,1.0,8.0,1.0,7.0,1.0,8.0,7.0,1.0,8.0,anirudhnarayanan,18,0,0,0,0,0.0,0,1809,19,7359,54,0,0,0,0,1.0,1591,15,3810,0,0.0,0.0,0,0,False,send_file supports StringIO,1014,1586,0.639344262295082,3717,,1,0,0,0.0,31,0,False,False,2
https://api.github.com/repos/kubernetes/kubernetes/pulls/49631,0,15,2017-11-10T03:29:32Z,I found this useful for my svc-cat works since I need to start the PodPreset<nl>one a lot. This makes it so I don't need to keep updating the script.<nl><nl>Signed-off-by: Doug Davis <dug@us.ibm.com>,Allow for people to add new admissions controllers to local-up-cluster.sh,8.0,1.0,9.0,1.0,8.0,1.0,9.0,8.0,1.0,9.0,duglin,1747,2,0,30,0,69.0,204,20170,621,138110,3931,0,0,0,0,1.0,29456,981,56406,3559,0.0,0.0,172,0,False,Allow for people to easily add new admissions controllers to start<nl><nl>I found this useful for my svc-cat works since I need to start the PodPreset<nl>one a lot. This makes it so I don't need to keep updating the script.<nl><nl>Signed-off-by: Doug Davis <dug@us.ibm.com>,24109,28710,0.8397422500870777,289050,,65,10,15,0.6666666666666666,10957,39,False,True,32
https://api.github.com/repos/vercel/next.js/pulls/8849,1,0,2019-10-26T13:59:16Z,Allow setting 'allowNamespaces' in typescript preset:<nl>https://github.com/babel/babel/pull/10382,"Fix passing of ""allowNamespaces"" in @babel/preset-typescrip",1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Zmingg,142,0,0,0,0,1.0,23,4854,169,21823,579,0,0,0,0,1.0,3894,162,4322,205,0.0,0.0,1,0,False,update typescript preset,3151,3878,0.8125322331098505,10066,,34,0,0,0.0,592,0,False,False,6
https://api.github.com/repos/pallets/flask/pulls/1843,1,0,2016-06-04T06:25:16Z,re #266,Mention the template name conflict issue in blueprint templates docs,14.0,6.0,20.0,1.0,14.0,6.0,20.0,14.0,6.0,20.0,RaHus,40,0,0,0,0,1.0,6,1004,22,4105,123,1,1,0,0,1.0,836,27,2515,19,0.0,1.0,2,0,False,Mention the template name conflict issue in docs.<nl>In the blueprints templates documentation mention<nl>the possible templates name conflict issue<nl>re #266,483,812,0.5948275862068966,2061,,11,0,0,0.0,62,0,False,False,2
https://api.github.com/repos/apple/swift/pulls/32016,0,17,2020-05-29T08:35:21Z,Added a note on which edition of Visual Studio to get.,Update WindowsBuild.md,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,martinboehme,2116,0,0,0,0,0.0,33,6104,69,22299,313,1,1,0,1,1.0,31804,684,122662,300,0.0,1.0,16,0,False,Update WindowsBuild.md<nl><nl>Added note on which edition of Visual Studio to get.,28199,31432,0.8971430389412064,146019,,2,10,13,0.7692307692307693,3111,14,False,False,11
https://api.github.com/repos/atom/atom/pulls/20157,0,9,2019-11-18T21:08:21Z,Bumping text-buffer version<nl><nl>---<nl>Latest changes https://github.com/atom/text-buffer/pull/316/files ,⬆️text-buffer@13.17.1,9.0,22.0,31.0,2.0,9.0,22.0,31.0,9.0,22.0,31.0,darangi,39,0,0,2,2,1.0,22,15209,104,76195,380,1,1,0,1,1.0,4581,19,38767,253,0.0,0.0,1,0,False,:arrow_up: text-buffer@13.17.1,3680,4476,0.8221626452189454,12684,,23,8,8,1.0,7,1,False,False,6
https://api.github.com/repos/storybookjs/storybook/pulls/10436,0,432,2020-04-15T15:58:05Z,Issue: #6639 <nl><nl>## What I did<nl><nl>Removed redundant code that broke `examples/ember-cli`.<nl><nl>## Still TODO<nl><nl>Looks like maybe https://github.com/storybookjs/storybook/pull/10381 is broken for that example?<nl><nl>Repro:<nl><nl>```<nl>cd examples/ember-cli<nl>yarn storybook<nl>```,Addon-Docs: Fix Args table generation for story with no component,2.0,24.0,26.0,2.0,2.0,23.0,25.0,0.0,1.0,1.0,shilman,506,349,3,3962,228,52.0,252,4918,169,27146,956,1,1,0,1,2.0,5195,123,27858,5263,0.0,0.0,539,0,False,ArgsTable: Clean up component extraction for primary comonent only;Ember-cli: Remove redundant preset.js,4160,5155,0.8069835111542192,14248,,72,412,429,0.9603729603729604,192,35,False,False,23
https://api.github.com/repos/spring-projects/spring-framework/pulls/1423,1,0,2017-05-22T16:49:37Z,See more about issue here: https://github.com/spring-projects/spring-boot/issues/9133,Remove redundant slashes in URI-string before it's URI will be resolve.,14.0,1.0,15.0,1.0,14.0,1.0,15.0,14.0,1.0,15.0,daggerok,291,0,0,0,0,41.0,212,15156,93,42163,243,0,0,0,0,1.0,1344,41,17723,3941,0.0,0.0,6,0,False,Remove redundant slashes before it's URI will be resolved.<nl><nl>See more about issue here: https://github.com/spring-projects/spring-boot/issues/9133<nl><nl>Issuse: SPR-15529,401,1260,0.3182539682539682,2501,import org.springframework.util.LinkedMultiValueMap;<nl>import org.springframework.util.MultiValueMap;<nl><nl>import static java.util.Objects.isNull;<nl><nl>/**<nl> * Adapt {@link ServerHttpRequest} to the Reactor {@link HttpServerRequest}.<nl> *,267,0,0,0.0,69,1,False,False,6
https://api.github.com/repos/pytorch/pytorch/pulls/15176,0,85,2018-12-13T20:28:00Z,sadfoasjdf,[dont review] another test 2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,driazati,728,0,0,9,1,2.0,29,5560,405,20112,1462,0,0,0,0,1.0,8636,807,15551,946,0.0,0.0,29,0,False,[don't review] another test: part 2,7039,8377,0.840276948788349,18564,,23,58,74,0.7837837837837838,1103,1,False,False,1
https://api.github.com/repos/laravel/laravel/pulls/3301,1,0,2015-03-03T16:37:47Z,"Enable the Authorization Header to be used as it is, because the Symfony component looks for HTTP_AUTHORIZATION",Update .htaccess,5.0,1.0,6.0,1.0,5.0,1.0,6.0,5.0,1.0,6.0,AlanRezende,72,0,0,0,0,2.0,4,0,0,0,0,0,0,0,0,1.0,1653,61,4428,8,0.0,0.0,2,0,False,Update .htaccess<nl><nl>Enable the Authorization Header to be used because the Symfony component looks for HTTP_AUTHORIZATION,716,1651,0.4336765596608116,4100,,3,0,0,0.0,151,1,False,True,17
https://api.github.com/repos/pytorch/pytorch/pulls/38091,0,280,2020-05-08T07:29:03Z,Stack from [ghstack](https://github.com/ezyang/ghstack):<nl>* **#38091 [TensorExpr] Correctly print dtypes in Cast and Allocate.**<nl><nl>Differential Revision: [D21469100](https://our.internmc.facebook.com/intern/diff/D21469100),[TensorExpr] Correctly print dtypes in Cast and Allocate.,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,ZolotukhinM,1702,7,1,13,3,2.0,94,11267,442,43881,1924,1,0,0,1,1.0,23136,1286,35902,3030,0.0,0.0,81,0,False,[TensorExpr] Correctly print dtypes in Cast and Allocate.<nl><nl>[ghstack-poisoned],17872,22598,0.7908664483582618,56777,,2,176,272,0.6470588235294118,4083,78,False,False,14
https://api.github.com/repos/elastic/elasticsearch/pulls/30480,0,308,2018-05-22T07:19:08Z,Closes #30444 and also fix headers level in repository-azure doc.,[Docs] Fix inconsistencies in snapshot/restore doc,6.0,6.0,12.0,2.0,6.0,6.0,12.0,6.0,6.0,12.0,tlrx,1189,43,2,428,22,85.0,117,15695,240,56307,1184,1,1,0,0,1.0,14249,399,64285,2791,0.0,2.0,108,0,False,[Docs] Fix inconsistencies in snapshot/restore doc<nl><nl>Closes #30444,10032,14115,0.7107332624867163,47149,,26,277,307,0.9022801302931596,1243,20,False,False,10
https://api.github.com/repos/godotengine/godot/pulls/11130,1,0,2017-09-13T17:39:58Z,This fills in the following for the BitMap class:<nl><nl>- Brief description<nl>- Description<nl>- All method descriptions,Fill in BitMap class ref.,9.0,0.0,9.0,1.0,9.0,0.0,9.0,9.0,0.0,9.0,kcaze,914,1,0,1,1,8.0,28,6934,496,30471,2359,0,0,0,0,1.0,4118,413,10770,229,0.0,1.0,3,0,False,Fill in BitMap class ref.,3364,4013,0.8382756042860703,9907,,39,0,0,0.0,1090,1,False,False,15
https://api.github.com/repos/angular/angular/pulls/33123,0,511,2020-03-06T16:51:51Z,none,i18n - compile time inlining source map support,516.0,37.0,553.0,19.0,516.0,37.0,553.0,516.0,37.0,553.0,petebacondarwin,384,142,0,902,9,1038.0,509,18458,195,94219,8847,0,0,0,0,1.0,13927,299,21502,22173,0.0,0.0,443,0,False,feat(ivy): i18n - add source-map support to compile-time inliner<nl><nl>The inliner can now merge mappings for the translations into any source-map<nl>that was associated with the input source code file.<nl><nl>The merging is controlled by specifying a `SourceMapStrategy`:<nl><nl> * * `inline`: render the source map as a data URL in the source map.<nl> * * `external`: render the source map as a file with `.map` extension and write a comment to the<nl> *   source file referencing the map file.<nl> * * `hidden`: write the source map externally but do not add a comment to the source file.<nl> * * `inherit`: follow the strategy of the input source map.<nl> * * `none`: do not render a source map.<nl><nl> This can be passed to the `localize-translate` binary as a `--source-map` option.,3750,13488,0.2780249110320285,60889,,140,185,506,0.3656126482213438,8825,83,False,False,1
https://api.github.com/repos/nodejs/node/pulls/10045,1,0,2016-12-01T21:04:21Z,test: Use strictEqual in cwd-enoent<nl><nl>Changed all references from assert.Equal() to assert.strictEqual().,test: Use strictEqual in cwd-enoent,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,jdharmon,683,0,0,0,0,0.0,3,4199,199,31834,1326,0,0,0,0,1.0,5777,459,22615,8,1.0,0.0,0,0,False,test: Use strictEqual in cwd-enoent<nl><nl>Changed all references from assert.Equal() to assert.strictEqual().,4421,5290,0.8357277882797731,51166,,2,0,0,0.0,1920,0,False,False,11
https://api.github.com/repos/django/django/pulls/8583,0,910,2017-06-01T17:23:49Z,none,Sorted imports per isort 4.2.9,63.0,52.0,115.0,28.0,63.0,52.0,115.0,63.0,52.0,115.0,timgraham,199,0,0,0,0,825.0,393,0,0,0,0,1,1,0,0,1.0,8573,136,36487,10664,14.0,0.0,176,0,False,Sorted imports per isort 4.2.9,5515,8412,0.6556110318592487,23145,,56,824,907,0.908489525909592,289,10,False,False,1
https://api.github.com/repos/rails/rails/pulls/24174,0,221,2016-03-13T00:16:39Z,Follow up to #23980.,silence deprecation message for dynamic controller and actions on Action View test,3.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,y-yagi,852,0,0,1,0,99.0,148,8361,170,46418,1035,1,1,0,1,1.0,15717,390,69339,2868,0.0,0.0,163,0,False,silence deprecation message for dynamic controller and actions on Action View test<nl><nl>Follow up to #23980.,10553,15247,0.6921361579327081,59529,,122,209,217,0.9631336405529954,1569,24,False,False,4
https://api.github.com/repos/flutter/flutter/pulls/3158,0,310,2016-04-06T22:59:30Z,See https://www.google.com/design/spec/style/writing.html#<nl><nl>cc @HansMuller ,Use Material design rules for capitalisation,71.0,71.0,142.0,31.0,71.0,71.0,142.0,71.0,71.0,142.0,Hixie,625,509,86,688,138,281.0,54,1794,350,3812,797,1,1,0,1,1.0,1320,342,5087,7976,0.0,0.0,1131,0,False,Use Material design rules for capitalisation<nl><nl>See https://www.google.com/design/spec/style/writing.html#,1242,1314,0.9452054794520548,3068,,10,298,310,0.9612903225806452,840,11,False,False,4
https://api.github.com/repos/tensorflow/models/pulls/30,0,1,2016-03-25T19:59:18Z,Typo in run command,Fix typo in inception/README.md,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,swlsw,32,0,0,0,0,2.0,7,11,11,38,38,1,1,0,1,1.0,18,15,44,31,0.0,0.0,2,0,False,Fix typo in inception/README.md,14,18,0.7777777777777778,56,,5,1,1,1.0,56,0,False,True,4
https://api.github.com/repos/rails/rails/pulls/11029,0,8,2013-06-20T12:04:04Z,Closes #11027<nl><nl>Replaced 4 space indentation to 2 space for methods decalred after `private` declaration generated in controller by scaffold generator.,Removed over indentation of generrated code by scaffold,12.0,12.0,24.0,1.0,12.0,12.0,24.0,12.0,12.0,24.0,pftg,530,0,0,16,10,29.0,26,4158,128,24146,735,0,0,0,0,1.0,6860,207,46603,100,0.0,0.0,27,0,False,Removed over indentation of generrated code by scaffold<nl><nl>Replaced 4 space indentation to 2 space for methods decalred after +private+ declaration.,4543,6565,0.692003046458492,24732,,24,3,5,0.6,917,16,False,False,20
https://api.github.com/repos/godotengine/godot/pulls/39982,0,11,2020-06-30T10:50:37Z,"If the scene root inherited from Node2D/Node3D, search results would be biased towards those kind of types. This commit adds the same behaviour for Control nodes.<nl>![pref2](https://user-images.githubusercontent.com/25907608/86114689-2f206100-bacb-11ea-8128-507c689db733.png)",Add Control to preferred types in Create Dialog,12.0,7.0,19.0,1.0,12.0,7.0,19.0,12.0,7.0,19.0,hinlopen,816,0,0,0,0,0.0,9,21324,302,98462,2200,1,1,0,1,1.0,15413,350,33834,42,0.0,0.0,2,0,False,Add Control to preferred types,12667,14909,0.8496210342745992,44685,,8,3,4,0.75,1362,0,False,True,26
